EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice
381 - Le Mans Blue Met.,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C58BE698905,C58,698905,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,417,5AC,655,752",,"$75,650.00",,550/1100,,BMW-Mini of South Atlanta,,,,,,,
 Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C5XBE698906,C5X,698906,"MSRP,ZP2.3,2MT,6FL",,"$62,775.00",,550,,Community Volkswagen/Santa Maria BMW,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE698907,C51,698907,"MSRP,ZCW,507,4MY,655",,"$61,805.00",,550/950,,,,,,,,,
668 - Jet Black,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C53BE698908,C53,698908,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,494,655,752",,"$72,975.00",,300,,Sandia BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE698909,C55,698909,"MSRP,ZCP,ZCV,ZP2.3,403,655,6NR",,"$67,625.00",,,TOTAL LOSS/FRIED,BMW of San Diego,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE698910,C51,698910,"MSRP,ZCP,ZCV,ZP2.3,403,494,6NR",,"$67,625.00",,,,Weatherford BMW,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C53BE698911,C53,698911,"MSRP,ZCP,ZCV,ZCW,ZP2.1,403,417,6NR,752",,"$70,750.00",,,,,,,,,,,
 Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C55BE698912,C55,698912,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403",,"$71,475.00",,550,,BMW of Fremont,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE698913,C57,698913,"MSRP,ZCP,ZCV,ZCW,ZP2.1,2MK,403,655,6NR,752",,"$73,975.00",,550,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE698914,C59,698914,"MSRP,ZCV,ZCW,ZP2.3,223,2MK,2MT,403,417,655,752",,"$74,050.00",,550,CANADA,CANADA,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE698915,C50,698915,"MSRP,ZCP,ZCW,ZCV,,403,4MY,639,655",,"$67,675.00",,550,,BMW of Bridgeport,,,,,,,
A29 - SIlverstone II,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C52BE698916,C52,698916,"MSRP,ZCP,ZCV,ZCW,ZP2.3,403,417,6NR,752",,"$74,200.00",,550/1100,,,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C54BE698917,C54,698917,"MSRP,ZCP,ZCV,ZP2.3,403,417,465,494,752",,"$71,025.00",,550,,Steve Thomas BMW,,,,,,,
300 - Alpine White,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C56BE698918,C56,698918,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,465,494,6NR,752",,"$74,150.00",,1100,,BMW Of Salem,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE698919,C58,698919,"MSRP,ZCP,ZCV,ZCW,ZP2.3,403,655,752",,"$70,825.00",,550,,Motor Werks BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE698920,C54,698920,"MSRP,ZCP,ZCV,771,639",,"$67,675.00",,950,,BMW MINI of San Francisco,,,,,,,
 Space Gray Metallic,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C56BE698921,C56,698921,"MSRP,ZCP,ZCV,ZP2.3,2MK,465,494",,"$70,700.00",,550/300,,Motor Werks BMW,,,,,,,
300 - Alpine White,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C58BE698922,C58,698922,"MSRP,ZCP,ZCV,ZP2.3,2MK,417,494,655,6NR,752",,"$73,550.00",,1100,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE698923,C5X,698923,"MSRP,ZCP,ZCV,ZCW,ZP2.3,403,5AC,655,6NR,752",,"$70,775.00",,,,BMW of Sherman Oaks,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE698924,C51,698924,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,752",,"$70,675.00",,,TOTAL LOSS,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE698925,C53,698925,"MSRP,ZCW,ZCV,ZP2.3,2MK,2MT,403,494,6NR,752",,"$70,025.00",,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE698926,C55,698926,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,494,6NR",,"$73,124.00",,,,BMW of Honolulu,,,,,,,
 Space Gray Metallic,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C57BE698927,C57,698927,"MSRP,ZCP,ZCV,ZP2.3,494,6NR,752",,"$72,525.00",,"550/1,100",,Peter Pan BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE698928,C59,698928,"MSRP,ZCP,ZCV,ZCW,ZP2.2,2MK,403,6NR,752",,"$73,875.00",,550,,,,,,,,,
A30 - Interologos Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C50BE698929,C50,698929,"MSRP,ZCV,2MK,771,6FL",,"$64,825.00",,550,,"Quality Imports, Inc.",,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C57BE698930,C57,698930,MSRP,,"$58,075.00",,,TOTAL LOSS,BMW of Silver Spring,,,,,,,
668 - Jet Black,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C59BE698931,C59,698931,"MSRP,ZCP,ZCV,ZCW,ZP2.3,403,417,655,6NR,668",,"$72,100.00",,550/1100,CANADA,CANADA,,,,,,,
A73 - Jerez Black Met.,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C50BE698932,C50,698932,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,417,655,6NR,752",,"$73,750.00",,"550/1,100",TOTAL LOSS,,,,,,,,
Silverstone Metallic ,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C52BE698933,C52,698933,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,417,465,494,5AC,655,6NR,752",,"$74,775.00",,550/1100,,,,,,,,,
A73 - Jerez Black Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C54BE698934,C54,698934,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,6NR,752",,"$73,975.00",,550/300,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE698935,C56,698935,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,6NR,752",,"$73,750.00",,550,,Taylor BMW,,,,,,,
A29 - SIlverstone II,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C58BE698936,C58,698936,"MSRP,ZCP,302,326,4MX,494,639,6FL",,"$66,725.00",,550,,JMK BMW & Saab,,,,,,,
 Space Gray Metallic,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C5XBE698937,C5X,698937,"MSRP,ZCV,ZP2.3,223,2MK,403,417,6NR",,"$73,800.00",,550/300,TOTAL LOSS,BMW of Mountain View,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE698938,C51,698938,"MSRP,ZCP,ZCV,ZP2.3,403,465,6NR,752",,"$70,650.00",,,,Northwest BMW,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C53BE698939,C53,698939,"MSRP,ZCW,ZCV,ZP2.1,2MK,2MT,403,655",,"$72,275.00",,550/300,,Advantage BMW Midtown,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE698940,C5X,698940,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,6NR,752",,"$73,625.00",,$550.00,,"GERMANY, DE E.D.?/Military",,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE698941,C51,698941,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,494,655,6NR,752",,"$72,925.00",,,,Nick Alexander Imports,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE698942,C53,698942,"MSRP,2MK,2MT,403,465,4MY,507,639,6FL",,"$67,230.00",,550/950,,Weatherford BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE698943,C55,698943,"MSRP,ZCP,2MK,403,465,507,4MY,639,6FL",,"$67,980.00",,950,,BMW of Honolulu,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE698944,C57,698944,"MSRP,ZCP,ZCV,403,465,752,XE8",,"$67,980.00",,"XE8-$1,080/950",TOTAL LOSS,Shelly BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE698945,C59,698945,"MSRP,ZCP,ZP2.1,2MK,302,609,6NR,752",,"$71,725.00",,550,,"Bremerhaven, Germany E.D.?/Military",,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE698946,C50,698946,"MSRP,ZCP,ZCV,ZP2.2,2MK,403,465,494,5AC,655,6NR,752",,"$74,200.00",,550,,,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C52BE698947,C52,698947,"MSRP,ZCP,ZCV,ZCW,ZP2.2,2MK,403,6NR,752",,"$73,075.00",,,,,,,,,,,
A30 - Interologos Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C54BE698948,C54,698948,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,494,6NR,752",,"$73,425.00",,550/300,,BMW MINI of San Francisco,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE698949,C56,698949,"MSRP,ZCP,ZP2.3,2MK,465,6FL",,"$62,985.00",,,EURO DELIVERY,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE698950,C52,698950,"MSRP,ZCV,ZP2.3,2MK,2MT,403,,494,655,6NR,752",,"$71,625.00",,,,,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C54BE698951,C54,698951,"MSRP,4MY,609,639,655,6FL",,"$62,225.00",,,,Irvine BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE698952,C56,698952,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,655,6NR,752",,"$73,425.00",,,,BMW of Peoria,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C58BE698953,C58,698953,"MSRP,ZCP,ZCW,ZP2.3,2MK",,"$67,825.00",,550/300,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE698954,C5X,698954,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,465,494,655,6NR,752",,"$71,500.00",,,,BMW of Fremont,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE698955,C51,698955,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,494,655,6NR",,"$71,025.00",,,,"
Advantage BMW Midtown",,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE698956,C53,698956,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,655,6NR,752",,"$73,975.00",,550,,BMW Fresno,,,,,,,
 Space Gray Metallic,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C55BE698957,C55,698957,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,655,6NR,752",,"$74,275.00",,550/300,TOTAL LOSS,Sam Swope Auto Group LLC,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE698958,C57,698958,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,655,6NR,752",,"$73,975.00",,550,,Laurel BMW of Westmont,,,,,,,
668 - Jet Black,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C59BE698959,C59,698959,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,655,6NR,752",,"$73,725.00",,300,,Pacific BMW,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C55BE698960,C55,698960,"MSRP,ZCP,ZP2.3,2MK,403,465,494,609,655,6FL,6NR,752",,"$73,050.00",,,TOTAL LOSS,Global Imports BMW,,,,,,,
A75 - Melbourne Red Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE698961,C57,698961,"MSRP,ZCW,ZCV,ZP2.3,2MK,403,6NR,752",,"$71,125.00",,550,,Tomkinson Autoland BMW,,,,,,,
A30 - Interologos Blue Met.,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C59BE698962,C59,698962,"MSRP,ZCP,ZCV,ZCW,ZP2.3,752",,"$70,525.00",,550/1100,,Flemington BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE698963,C50,698963,"MSRP,ZCP,ZP2.3,2MK,403,465,609,655,6FL,6NR,752",,"$71,500.00",,,,Fields BMW Lakeland,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE698964,C52,698964,"MSRP,ZCP,ZCV,ZP2.3,2MK,403,465,494,6NR,752",,"$70,700.00",,550,,Sharpe BMW-MINI,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE698965,C54,698965,"MSRP,ZCP,ZCV,ZP2.1,2MK,494,655,752",,"$72,175.00",,550,,BMW of Greensboro,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE698966,C56,698966,"MSRP,ZCP.,ZP2.1,609,6FL",,"$65,625.00",,550,,Morristown BMW,,,,,,,
 Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C58BE698967,C58,698967,"MSRP,ZCW,ZCV,ZP2.2,223,2MK,403,417,655,6NR,752",,"$73,050.00",,550,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE698968,C5X,698968,"MSRP,ZCP,ZCW,ZCV,ZP2.1,2MK,6NR,752",,"$72,575.00",,550,,,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE698969,C51,698969,"MSRP,ZCP,ZCV,ZCW,ZP2.1,2MK,403,417,655,6NR,752",,"$74,550.00",,550,,BMW of Columbus,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE698970,C58,698970,"MSRP,ZCP,ZCV,ZCW,ZP2.3,2MK,403,655,6NR,752",,"$73,425.00",,,,South Bay BMW MINI,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE698971,C5X,698971,"MSRP,ZCP,ZCV,ZCW,ZP2.1,2MK,6NR,752",,"$72,575.00",,550,,,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE698972,C51,698972,"MSRP,ZCP,ZCW,ZCV,ZP2.2,2MK,752",,"$72,325.00",,550,,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE698973,C53,698973,"MSRP,ZCW,ZCV,ZP2.1,2MK,6NR",,"$68,175.00",,550,,,,,,,,,
,,,2011,WBSPM9C55BE698974,C55,698974,,,,,,,,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE698975,C57,698975,"MSRP,ZCV,ZCP,ZP2.3,403,417,465,655,752",,"$70,875.00",,550,,Braman Cadillac(BMW OF COCUNUT CREEK),,,,,,,
ZP2 Change,,ZP2 Change,2011,ZP2 Change,,,,,,,,,,,,,,,,
668 - Jet Black,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C59BE698976,C59,698976,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403,655,6NR",,"$70,775.00",,300,,Devon Hill BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE698977,C50,698977,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403,6NR,752",,"$73,625.00",,550,,,,,,,,,
"X04 - Moonstone - $5,000.00",,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C52BE698978,C52,698978,"MSRP,ZCV,ZCP,ZCW,ZP3.3,655,6NR,752",,"$75,575.00",,5000/1100,,Fields BMW South Orlando,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE698979,C54,698979,"MSRP,2MK,403,4MY,494,639,6FL,7H8",,"$66,175.00",,550/950,,,,,,,,,
381 - Le Mans Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C50BE698980,C50,698980,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403",,"$71,475.00",,550,,P & W BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE698981,C52,698981,"MSRP,ZCV,ZCP,ZP3.1,403,465,494,6NR,752",,"$70,700.00",,,,Pacific BMW,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE698982,C54,698982,"MSRP,ZCP,403,494,4MX,6FL",,"$64,525.00",,550/950,,Paul Miller Performance LLC dba/Paul Miller BMW,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C56BE698983,C56,698983,"MSRP,ZCV,ZCP,ZCW,ZP3.1,2MK,403,5AC,655,6NR,752",,"$74,225.00",,550,,Towne BMW Mini,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE698984,C58,698984,"MSRP,ZCV,ZCP,ZP3.3,403,655,6NR",,"$67,625.00",,,,BMW-MINI of South Atlanta,,,,,,,
A30 - Interologos Blue Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C5XBE698985,C5X,698985,"MSRP,ZCV,ZCP,ZP3.2",,"$66,525.00",,550,,,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C51BE698986,C51,698986,"MSRP,ZCV,ZCP,ZCW,ZP3.1,417,655,752",,"$71,450.00",,550/1100,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE698987,C53,698987,"MSRP,ZCV,ZCP,ZP3.3,2MK,403,465,494,655,6NR,752",,"$73,400.00",,,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE698988,C55,698988,"MSRP,ZCV,ZCP,ZCW,ZP3.1,403,6NR,752",,"$70,725.00",,550,,,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE698989,C57,698989,"MSRP,ZCV,ZCP,ZCW,ZP3.1,403,655,6NR",,"$68,625.00",,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE698990,C53,698990,"MSRP,ZCP,ZP3.1",,"$63,075.00",,,,,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C55BE698991,C55,698991,"MSRP,ZCV,ZCP,ZP3.3",,"$66,825.00",,550/300,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE698992,C57,698992,"MSRP,ZCV,ZCP,ZCW,ZP3.3,403,655,6NR,752",,"$71,075.00",,550,,,,,,,,,
381 - Le Mans Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C59BE698993,C59,698993,"MSRP,ZCV,ZCP,ZP3.3,2MK,403,417,494,5AC,655,6NR,752",,"$73,000.00",,550/1100,,,,,,,,,
337 - Dakar Yellow 2,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE698994,C50,698994,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403,417,5AC,655,6NR,752",,"$84,950.00",,5000,,,,,,,,https://github.com/Sman19/OriginalMonroney/blob/1f922a52021deaa0577c381a8d642e793bd3a68e/WBSPM9C50BE698994%20-%20%202011%20m3%20Sedan%20Window%20Sticker%2010.50x16.50%20.pdf,
A29 - SIlverstone II,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C52BE698995,C52,698995,"MSRP,ZCV,ZCP,ZP3.3,465,6NR",,"$67,550.00",,550/300,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE698996,C54,698996,"MSRP,ZCV,ZCP,ZP3.3,494,655,6NR",,"$67,625.00",,550,,Northwest BMW,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C56BE698997,C56,698997,"MSRP,6FL,771",,"$58,475.00",,,,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE698998,C58,698998,"MSRP,ZCV,ZCP,ZCW,ZP3.1,2MK,655,6NR,752",,"$72,375.00",,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE698999,C5X,698999,"MSRP,ZP3.3,403,7H8",,"$61,625.00",,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE699000,C50,699000,"MSRP,ZCV,ZP3.3,2MK,2MT,494,655,752",,"$69,575.00",,,,Northwest BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE699001,C52,699001,"MSRP,ZCP,ZP3.3,302,465,655",,"$64,400.00",,,,Steve Thomas BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE699002,C54,699002,"MSRP,ZCV,ZCP,ZP3.3,2MK,403,326,6NR,752",,"$72,075.00",,,,Motor Werks BMW,,,,,,,
A29 - SIlverstone II,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C56BE699003,C56,699003,"MSRP,ZCV,ZCP,ZCW,ZP3.1,2MK,403,326,417,655,6NR,752",,"$74,550.00",,550,,MINI of Portland,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE699004,C58,699004,"MSRP,ZCV,ZCP,ZCW,ZP3.1,403,417,5AC,655,6NR,752",,"$71,900.00",,550,,,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE699005,C5X,699005,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403,655,6NR",,"$72,075.00",,550,,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C51BE699006,C51,699006,"MSRP,ZCV,ZCP,ZCW,ZP3.2,2MK,403,417,5AC,655,6NR,752",,"$70,935.00",,550,,BMW of Roseville/EuRO Delivery,,,,,,,
A30 - Interologos Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C53BE699007,C53,699007,"MSRP,ZCV,ZCW,ZP3.1,223,403,6NR",,"$67,625.00",,550/300,,,,,,,,,
A30 - Interologos Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C55BE699008,C55,699008,"MSRP,ZCV,ZCP,ZP3.2,403",,"$67,875.00",,550/300,,Fields BMW of Daytona,,,,,,,
A30 - Interologos Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE699009,C57,699009,"MSRP,ZCP,ZCW,2MK,403,771,507,609,639,655,6FL,752",,"$73,455.00",,550/950,,BMW of Bakersfield,,,,,,,
Silverstone Metallic ,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C53BE699010,C53,699010,"MSRP,ZCV,ZP3.3,223,2MK,494,655",,"$69,075.00",,550/300,,BMW of Sterling,,,,,,,
300 - Alpine White,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C55BE699011,C55,699011,"MSRP,ZCV,ZP3.2,223,2MK,2MT,403,494,655,752",,"$71,725.00",,300,,BMW MINI of Concord,,,,,,,
Silverstone Metallic ,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE699012,C57,699012,"MSRP,ZCV,ZP3.3,223,2MK,2MT,403,494,655,752",,"$72,975.00",,550,,,,,,,,,
381 - Le Mans Blue Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C59BE699013,C59,699013,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403,752",,"$73,375.00",,550,,BMW Seattle,,,,,,,
Silverstone Metallic ,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE699014,C50,699014,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403,5AC,6NR,752",,"$73,875.00",,550,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE699015,C52,699015,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403,5AC,6NR,752",,"$73,875.00",,550,,,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE699016,C54,699016,"MSRP,ZCV,ZCP,ZP3.1,2MK,403,494,655,6NR,752",,"$73,475.00",,550,,BMW of Humboldt Bay,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE699017,C56,699017,"MSRP,ZCP,ZCV,ZP3.1",,"$66,525.00",,550,,BMW MINI of Annapolis,,,,,,,
668 - Jet Black,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C58BE699018,C58,699018,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403,417,465,494,655,6NR,752",,"$75,075.00",,1100,,BMW North Scottsdale,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE699019,C5X,699019,"MSRP,ZCV,ZCP,ZCW,ZP3.3,2MK,403,5AC,6NR,752",,"$73,875.00",,550,,,,,,,,,
